lint	scope	package	target_kind	target_name	file	line	column
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	2006	13
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	2014	13
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	2021	13
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_values.rs	513	22
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_values.rs	520	22
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/report_format.rs	1527	13
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/report_format.rs	1539	13
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/scan.rs	5684	13
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/snapshot.rs	1611	36
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/snapshot.rs	1621	29
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/watch.rs	1093	40
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/watch.rs	704	31
clippy::panic	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/watch.rs	733	22
clippy::panic	test-or-build	fdu-core	test	parallel_equivalence	crates/fdu-core/tests/parallel_equivalence.rs	85	5
clippy::panic	test-or-build	fdu-core	test	watch_session	crates/fdu-core/tests/watch_session_integration.rs	159	18
clippy::panic	test-or-build	fdu-core	test	watch_session	crates/fdu-core/tests/watch_session_integration.rs	172	18
clippy::panic	test-or-build	fdu	lib	fdu	crates/fdu/src/cli.rs	2049	54
clippy::panic	test-or-build	fdu	lib	fdu	crates/fdu/src/cli.rs	2053	56
clippy::panic	test-or-build	fdu	test	scan_watermark	crates/fdu/tests/scan_watermark_integration.rs	39	53
clippy::wildcard_enum_match_arm	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/content/content_basic_metrics.rs	231	13
clippy::wildcard_enum_match_arm	production	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_glob.rs	114	21
clippy::wildcard_enum_match_arm	production	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	109	13
clippy::wildcard_enum_match_arm	production	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	1148	13
clippy::wildcard_enum_match_arm	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	1574	13
clippy::wildcard_enum_match_arm	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	1581	13
clippy::wildcard_enum_match_arm	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	1588	13
clippy::wildcard_enum_match_arm	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	1595	13
clippy::wildcard_enum_match_arm	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	1962	13
clippy::wildcard_enum_match_arm	production	fdu-core	lib	fdu_core	crates/fdu-core/src/query/query_report.rs	97	13
clippy::wildcard_enum_match_arm	production	fdu-core	lib	fdu_core	crates/fdu-core/src/report_format.rs	166	17
clippy::wildcard_enum_match_arm	production	fdu-core	lib	fdu_core	crates/fdu-core/src/scan.rs	1255	13
clippy::wildcard_enum_match_arm	production	fdu-core	lib	fdu_core	crates/fdu-core/src/watch.rs	503	9
clippy::wildcard_enum_match_arm	production	fdu-core	lib	fdu_core	crates/fdu-core/src/watch.rs	643	9
clippy::wildcard_enum_match_arm	test-or-build	fdu-core	lib	fdu_core	crates/fdu-core/src/watch.rs	733	13
clippy::wildcard_enum_match_arm	test-or-build	fdu-core	test	watch_session	crates/fdu-core/tests/watch_session_integration.rs	159	9
clippy::wildcard_enum_match_arm	test-or-build	fdu-core	test	watch_session	crates/fdu-core/tests/watch_session_integration.rs	172	9
clippy::wildcard_enum_match_arm	production	fdu-py	cdylib	_native	crates/fdu-py/src/lib.rs	59	9
clippy::wildcard_enum_match_arm	production	fdu-py	cdylib	_native	crates/fdu-py/src/lib.rs	633	9
clippy::wildcard_enum_match_arm	production	fdu-py	cdylib	_native	crates/fdu-py/src/lib.rs	80	13
clippy::wildcard_enum_match_arm	production	fdu	lib	fdu	crates/fdu/src/cli.rs	1407	21
